2021-09-26 12:17:14.381 [main] INFO  org.hibernate.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: SocialMedia]
2021-09-26 12:23:42.876 [main] INFO  org.allisonkosy.App - User{id=2, username='maynord', password='piaqDKS0kA'}
2021-09-26 12:23:42.936 [main] INFO  org.allisonkosy.App - Created Post{id=16, user= maynorduser_id=2, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, body='This....', title='A title', slug='a-title'}
2021-09-26 12:23:42.938 [main] INFO  org.allisonkosy.App - User{id=2, username='maynord', password='piaqDKS0kA'}
2021-09-26 12:23:42.940 [main] INFO  org.allisonkosy.App - Created Post{id=17, user= maynorduser_id=2, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, body='This....', title='A title', slug='a-title'}
2021-09-26 12:23:42.942 [main] INFO  org.allisonkosy.App - User{id=2, username='maynord', password='piaqDKS0kA'}
2021-09-26 12:23:42.944 [main] INFO  org.allisonkosy.App - Created Post{id=18, user= maynorduser_id=2, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, body='This....', title='A title', slug='a-title'}
2021-09-26 12:23:42.945 [main] INFO  org.allisonkosy.App - User{id=2, username='maynord', password='piaqDKS0kA'}
2021-09-26 12:23:42.948 [main] INFO  org.allisonkosy.App - Created Post{id=19, user= maynorduser_id=2, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, body='This....', title='A title', slug='a-title'}
2021-09-26 12:23:42.949 [main] INFO  org.allisonkosy.App - User{id=2, username='maynord', password='piaqDKS0kA'}
2021-09-26 12:23:42.952 [main] INFO  org.allisonkosy.App - Created Post{id=20, user= maynorduser_id=2, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, body='This....', title='A title', slug='a-title'}
2021-09-26 12:23:42.957 [main] INFO  org.allisonkosy.App - User{id=1, username='giffard', password='OjdlfD5vUFDF'}
2021-09-26 12:23:42.970 [main] INFO  org.allisonkosy.App - Created Comment{id=21, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, user=giffard, post=16}
2021-09-26 12:23:42.972 [main] INFO  org.allisonkosy.App - User{id=2, username='maynord', password='piaqDKS0kA'}
2021-09-26 12:23:42.973 [main] INFO  org.allisonkosy.App - Created Comment{id=22, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, user=maynord, post=16}
2021-09-26 12:23:42.975 [main] INFO  org.allisonkosy.App - User{id=2, username='maynord', password='piaqDKS0kA'}
2021-09-26 12:23:42.977 [main] INFO  org.allisonkosy.App - Created Comment{id=23, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, user=maynord, post=16}
2021-09-26 12:23:42.979 [main] INFO  org.allisonkosy.App - User{id=4, username='rickie', password='ZQGYblRAhapl'}
2021-09-26 12:23:42.980 [main] INFO  org.allisonkosy.App - Created Comment{id=24, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, user=rickie, post=16}
2021-09-26 12:23:42.982 [main] INFO  org.allisonkosy.App - User{id=5, username='reed', password='ON7akEa'}
2021-09-26 12:23:42.984 [main] INFO  org.allisonkosy.App - Created Comment{id=25, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, user=reed, post=16}
2021-09-26 12:23:42.987 [main] INFO  org.allisonkosy.App - User{id=6, username='benedetto', password='3QHKyccvEyf'}
2021-09-26 12:23:42.990 [main] INFO  org.allisonkosy.App - Created Comment{id=26, createDate=Sun Sep 26 12:23:42 WAT 2021, modifyDate=Sun Sep 26 12:23:42 WAT 2021, user=benedetto, post=16}
2021-09-26 12:23:52.484 [main] INFO  org.allisonkosy.App - Created User{id=27, username='opi', password='loin'}
2021-09-26 12:24:05.827 [main] INFO  org.allisonkosy.App - User{id=27, username='opi', password='loin'}
2021-09-26 12:24:05.836 [main] INFO  org.allisonkosy.App - Created Post{id=28, user= opiuser_id=27, createDate=Sun Sep 26 12:24:05 WAT 2021, modifyDate=Sun Sep 26 12:24:05 WAT 2021, body='A Lo....', title='poin', slug='poin'}
2021-09-26 12:24:18.853 [main] INFO  org.allisonkosy.App - Post{id=28, user= opiuser_id=27, createDate=Sun Sep 26 12:24:05 WAT 2021, modifyDate=Sun Sep 26 12:24:05 WAT 2021, body='A Lo....', title='poin', slug='poin'}
